MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,Elevation,Slope,Aspect
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2007,179.73044418239,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2008,178.116876310272,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2009,177.153203616352,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2010,176.833333333333,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2011,177.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2012,169.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2013,178.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2014,174.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2015,177.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Burn),68.71667,161.5333,2016,179.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Omolon,68.73333,158.9,2007,71.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2008,75.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2009,84.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2010,80.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2011,78.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2012,90.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2013,90.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2014,68.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2015,74.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2016,109.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2017,81.2,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2018,103.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2019,66.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2020,114.8,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2021,89.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2022,90.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Omolon,68.73333,158.9,2023,92.0,19,0.05509670745422685,354.87604056837716
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2003,103.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2004,106.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2005,108.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2006,113.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2007,118.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2008,106.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2009,106.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2010,108.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2011,110.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2012,103.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2013,99.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2014,103.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2015,100.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2016,103.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2017,102.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2018,105.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2019,38.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2020,42.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2021,21.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka (Station),68.74,161.3928,2022,78.0,5,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2003,125.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2004,135.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2005,137.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2006,130.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2007,141.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2008,135.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2009,130.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2010,140.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2011,139.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2012,130.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2013,128.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2014,139.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2015,135.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2016,145.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2017,144.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2018,159.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2019,84.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2020,86.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2021,50.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma ( 10 m grid),68.7417,161.5042,2022,134.0,87,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,1996,115.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,1997,108.333333333333,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,1998,107.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,1999,113.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2000,121.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2001,112.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2002,127.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2003,138.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2004,148.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2005,135.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2006,141.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2007,141.754716981132,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2008,142.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2009,123.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2010,145.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2011,142.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2012,115.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2013,115.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2014,130.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2015,121.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2016,145.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2017,108.8,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2018,118.4,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2019,131.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2020,143.4,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2021,119.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2022,141.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,"Lake Glukhoe, Kolyma",68.8,160.95,2023,140.0,11,0.252238629840429,6.88261370727014
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,1996,67.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,1997,78.875,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,1998,83.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,1999,76.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2000,69.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2001,73.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2002,67.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2003,91.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2004,81.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2005,75.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2006,97.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2007,100.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2008,96.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2009,73.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2010,77.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2011,90.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2012,73.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2013,77.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2014,78.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2015,83.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2016,81.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2017,68.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2018,80.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2019,61.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2020,61.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2021,80.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2022,92.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Akhmelo channel; Kolyma,68.81667,161.0,2023,73.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,1996,118.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,1997,108.375,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,1998,107.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,1999,121.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2000,129.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2001,114.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2002,131.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2003,139.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2004,143.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2005,145.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2006,142.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2007,150.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2008,143.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2009,128.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2010,145.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2011,139.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2012,125.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2013,128.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2014,131.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2015,128.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2016,143.8,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2017,126.2,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2018,133.6,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2019,131.8,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2020,352.4,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2021,130.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2022,132.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Lake Akhmelo, Kolyma ",68.83333,161.0333,2023,130.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,1998,107.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,1999,112.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2000,118.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2001,119.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2002,119.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2003,121.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2004,127.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2005,135.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2006,124.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2007,136.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2008,119.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2009,118.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2010,126.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2011,125.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2012,118.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2013,116.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2014,119.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2015,123.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2016,125.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2017,126.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2018,147.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2019,165.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2020,139.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2021,12.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,Mt. Rodinka; Kolyma,68.9255,161.5046,2022,131.0,6,0.1727929362274936,281.35065412177624
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,1996,70.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,1997,62.7407407407407,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,1998,59.037037037037,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,1999,58.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2000,61.6331569664903,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2001,69.710758377425,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2002,78.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2003,86.8077601410935,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2004,95.8483245149912,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2005,100.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2006,79.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2007,110.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2008,85.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2009,71.2,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2010,92.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2011,92.6,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2012,85.8,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2013,66.8,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2014,98.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2015,80.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2016,74.8,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2017,73.2,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2018,68.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2019,74.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2020,89.2,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2021,76.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2022,82.0,26,0.01996968421307364,84.07589615374715
Russia,North East Siberia,"Segodnya Pingo, Kolyma ",69.08333,158.9,2023,80.0,26,0.01996968421307364,84.07589615374715
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,1995,20.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,1996,23.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,1997,10.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,1998,17.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,1999,24.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2000,18.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2001,19.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2002,20.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2003,23.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2004,16.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2005,18.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2006,20.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2007,12.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2008,18.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2009,22.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2010,30.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2011,31.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2012,24.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2013,32.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2014,24.0,473,0.2922414659706627,351.8960651953299
Alaska,Alaska North Slope,LupineHill,69.12883,-148.5928,2015,20.0,473,0.2922414659706627,351.8960651953299
